[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
[W socket.cpp:634] The server socket on [ip-172-31-85-21.ec2.internal]:1234 is not yet listening (generic error: 111 - Connection refused).
Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=1, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='.', seed=0)
Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='.', seed=0)
Using seed: 0
Using seed: 0
Using GPU: False
Using GPU: False
Rank: 3. World Size: 4
Rank: 2. World Size: 4
Dataset cifar10 loaded
/usr/local/lib/python3.6/dist-packages/torch/utils/data/dataloader.py:490: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  cpuset_checked))
Dataset cifar10 loaded
/usr/local/lib/python3.6/dist-packages/torch/utils/data/dataloader.py:490: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  cpuset_checked))
Rank: 3, Epoch: 0, Training ...
Rank: 2, Epoch: 0, Training ...
[epoch: 0/1][iteration: 0/782][rank: 2] Loss_D: 1.5506, Loss_G: 4.8522, D(x): 0.5634, D(G(z)): 0.6129 / 0.0082, iteration time: 1.7928s
[epoch: 0/1][iteration: 388/782][rank: 2] Loss_D: 0.0129, Loss_G: 6.3174, D(x): 0.9931, D(G(z)): 0.0059 / 0.0031, iteration time: 1.4873s
[epoch: 0/1][iteration: 388/782][rank: 3] Loss_D: 0.0169, Loss_G: 6.3174, D(x): 0.9893, D(G(z)): 0.0059 / 0.0031, iteration time: 1.4945s
[epoch: 0/1][iteration: 389/782][rank: 2] Loss_D: 0.0318, Loss_G: 4.9265, D(x): 0.9933, D(G(z)): 0.0243 / 0.0123, iteration time: 1.4945s
[epoch: 0/1][iteration: 389/782][rank: 3] Loss_D: 0.0288, Loss_G: 4.9265, D(x): 0.9962, D(G(z)): 0.0243 / 0.0123, iteration time: 1.5121s
[epoch: 0/1][iteration: 390/782][rank: 2] Loss_D: 0.2149, Loss_G: 5.9665, D(x): 0.9775, D(G(z)): 0.1642 / 0.0033, iteration time: 1.4902s
[epoch: 0/1][iteration: 390/782][rank: 3] Loss_D: 0.1977, Loss_G: 5.9665, D(x): 0.9939, D(G(z)): 0.1642 / 0.0033, iteration time: 1.4873s
[epoch: 0/1][iteration: 391/782][rank: 2] Loss_D: 0.0396, Loss_G: 6.6842, D(x): 0.9785, D(G(z)): 0.0164 / 0.0018, iteration time: 1.5100s
[epoch: 0/1][iteration: 391/782][rank: 3] Loss_D: 0.0807, Loss_G: 6.6842, D(x): 0.9426, D(G(z)): 0.0164 / 0.0018, iteration time: 1.5118s
[epoch: 0/1][iteration: 392/782][rank: 2] Loss_D: 0.0365, Loss_G: 5.8994, D(x): 0.9777, D(G(z)): 0.0134 / 0.0047, iteration time: 1.4925s
[epoch: 0/1][iteration: 392/782][rank: 3] Loss_D: 0.0297, Loss_G: 5.8994, D(x): 0.9844, D(G(z)): 0.0134 / 0.0047, iteration time: 1.4819s
[epoch: 0/1][iteration: 393/782][rank: 2] Loss_D: 0.0754, Loss_G: 4.9323, D(x): 0.9867, D(G(z)): 0.0586 / 0.0094, iteration time: 1.4925s
[epoch: 0/1][iteration: 393/782][rank: 3] Loss_D: 0.0862, Loss_G: 4.9323, D(x): 0.9764, D(G(z)): 0.0586 / 0.0094, iteration time: 1.5064s
[epoch: 0/1][iteration: 394/782][rank: 2] Loss_D: 0.1842, Loss_G: 6.9741, D(x): 0.9780, D(G(z)): 0.1405 / 0.0012, iteration time: 1.4832s
[epoch: 0/1][iteration: 394/782][rank: 3] Loss_D: 0.1869, Loss_G: 6.9741, D(x): 0.9758, D(G(z)): 0.1405 / 0.0012, iteration time: 1.4731s
[epoch: 0/1][iteration: 395/782][rank: 2] Loss_D: 0.4334, Loss_G: 5.8291, D(x): 0.7150, D(G(z)): 0.0223 / 0.0044, iteration time: 1.5366s
[epoch: 0/1][iteration: 395/782][rank: 3] Loss_D: 0.1517, Loss_G: 5.8291, D(x): 0.8860, D(G(z)): 0.0223 / 0.0044, iteration time: 1.5313s
[epoch: 0/1][iteration: 396/782][rank: 2] Loss_D: 0.5462, Loss_G: 10.9306, D(x): 0.9283, D(G(z)): 0.2578 / 0.0000, iteration time: 1.5207s
[epoch: 0/1][iteration: 396/782][rank: 3] Loss_D: 0.3624, Loss_G: 10.9306, D(x): 0.9922, D(G(z)): 0.2578 / 0.0000, iteration time: 1.5134s
[epoch: 0/1][iteration: 397/782][rank: 2] Loss_D: 0.1504, Loss_G: 10.3562, D(x): 0.8811, D(G(z)): 0.0003 / 0.0001, iteration time: 1.4792s
[epoch: 0/1][iteration: 397/782][rank: 3] Loss_D: 0.0429, Loss_G: 10.3562, D(x): 0.9602, D(G(z)): 0.0003 / 0.0001, iteration time: 1.4913s
[epoch: 0/1][iteration: 398/782][rank: 2] Loss_D: 0.0661, Loss_G: 8.5387, D(x): 0.9417, D(G(z)): 0.0006 / 0.0004, iteration time: 1.5086s
[epoch: 0/1][iteration: 398/782][rank: 3] Loss_D: 0.0164, Loss_G: 8.5387, D(x): 0.9854, D(G(z)): 0.0006 / 0.0004, iteration time: 1.4994s
[epoch: 0/1][iteration: 399/782][rank: 2] Loss_D: 0.0992, Loss_G: 7.3110, D(x): 0.9254, D(G(z)): 0.0010 / 0.0011, iteration time: 1.4981s
[epoch: 0/1][iteration: 399/782][rank: 3] Loss_D: 0.0349, Loss_G: 7.3110, D(x): 0.9694, D(G(z)): 0.0010 / 0.0011, iteration time: 1.4918s
[epoch: 0/1][iteration: 400/782][rank: 2] Loss_D: 0.0157, Loss_G: 5.0967, D(x): 0.9993, D(G(z)): 0.0148 / 0.0093, iteration time: 1.5310s
[epoch: 0/1][iteration: 400/782][rank: 3] Loss_D: 0.0171, Loss_G: 5.0967, D(x): 0.9980, D(G(z)): 0.0148 / 0.0093, iteration time: 1.5370s
[epoch: 0/1][iteration: 401/782][rank: 2] Loss_D: 1.5960, Loss_G: 16.9118, D(x): 0.9955, D(G(z)): 0.7633 / 0.0000, iteration time: 1.5204s
[epoch: 0/1][iteration: 401/782][rank: 3] Loss_D: 1.5925, Loss_G: 16.9118, D(x): 0.9990, D(G(z)): 0.7633 / 0.0000, iteration time: 1.5566s
[epoch: 0/1][iteration: 402/782][rank: 2] Loss_D: 8.1390, Loss_G: 11.5566, D(x): 0.0050, D(G(z)): 0.0000 / 0.0006, iteration time: 1.5127s
[epoch: 0/1][iteration: 402/782][rank: 3] Loss_D: 8.6171, Loss_G: 11.5566, D(x): 0.0032, D(G(z)): 0.0000 / 0.0006, iteration time: 1.5001s
[epoch: 0/1][iteration: 403/782][rank: 2] Loss_D: 3.0099, Loss_G: 5.5001, D(x): 0.2615, D(G(z)): 0.0008 / 0.0511, iteration time: 1.5110s
[epoch: 0/1][iteration: 403/782][rank: 3] Loss_D: 3.5230, Loss_G: 5.5001, D(x): 0.2321, D(G(z)): 0.0008 / 0.0511, iteration time: 1.5335s
[epoch: 0/1][iteration: 404/782][rank: 2] Loss_D: 0.2089, Loss_G: 3.5437, D(x): 0.9343, D(G(z)): 0.0698 / 0.1003, iteration time: 1.4995s
[epoch: 0/1][iteration: 404/782][rank: 3] Loss_D: 0.2498, Loss_G: 3.5437, D(x): 0.9199, D(G(z)): 0.0698 / 0.1003, iteration time: 1.5035s
[epoch: 0/1][iteration: 405/782][rank: 3] Loss_D: 1.6627, Loss_G: 4.6909, D(x): 0.9850, D(G(z)): 0.6004 / 0.0134, iteration time: 1.5615s
[epoch: 0/1][iteration: 405/782][rank: 2] Loss_D: 1.7144, Loss_G: 4.6909, D(x): 0.9467, D(G(z)): 0.6004 / 0.0134, iteration time: 1.5912s
[epoch: 0/1][iteration: 406/782][rank: 2] Loss_D: 0.2602, Loss_G: 4.6961, D(x): 0.8618, D(G(z)): 0.0483 / 0.0141, iteration time: 1.5312s
[epoch: 0/1][iteration: 406/782][rank: 3] Loss_D: 0.3474, Loss_G: 4.6961, D(x): 0.8185, D(G(z)): 0.0483 / 0.0141, iteration time: 1.5602s
[epoch: 0/1][iteration: 407/782][rank: 2] Loss_D: 0.1852, Loss_G: 3.5714, D(x): 0.9039, D(G(z)): 0.0469 / 0.0469, iteration time: 1.5223s
[epoch: 0/1][iteration: 407/782][rank: 3] Loss_D: 0.1740, Loss_G: 3.5714, D(x): 0.8937, D(G(z)): 0.0469 / 0.0469, iteration time: 1.5236s
[epoch: 0/1][iteration: 408/782][rank: 2] Loss_D: 0.2123, Loss_G: 2.8324, D(x): 0.9320, D(G(z)): 0.1248 / 0.0777, iteration time: 1.5001s
[epoch: 0/1][iteration: 408/782][rank: 3] Loss_D: 0.2565, Loss_G: 2.8324, D(x): 0.8992, D(G(z)): 0.1248 / 0.0777, iteration time: 1.4797s
[epoch: 0/1][iteration: 409/782][rank: 2] Loss_D: 0.2667, Loss_G: 3.6254, D(x): 0.9785, D(G(z)): 0.2016 / 0.0362, iteration time: 1.5023s
[epoch: 0/1][iteration: 409/782][rank: 3] Loss_D: 0.2695, Loss_G: 3.6254, D(x): 0.9745, D(G(z)): 0.2016 / 0.0362, iteration time: 1.5137s
[epoch: 0/1][iteration: 410/782][rank: 2] Loss_D: 0.2154, Loss_G: 3.6953, D(x): 0.9263, D(G(z)): 0.1184 / 0.0317, iteration time: 1.4751s
[epoch: 0/1][iteration: 410/782][rank: 3] Loss_D: 0.1996, Loss_G: 3.6953, D(x): 0.9413, D(G(z)): 0.1184 / 0.0317, iteration time: 1.4732s
[epoch: 0/1][iteration: 411/782][rank: 2] Loss_D: 0.2322, Loss_G: 3.9087, D(x): 0.9011, D(G(z)): 0.1005 / 0.0350, iteration time: 1.5076s
[epoch: 0/1][iteration: 411/782][rank: 3] Loss_D: 0.2574, Loss_G: 3.9087, D(x): 0.8828, D(G(z)): 0.1005 / 0.0350, iteration time: 1.5096s
[epoch: 0/1][iteration: 412/782][rank: 2] Loss_D: 0.2826, Loss_G: 3.6927, D(x): 0.9423, D(G(z)): 0.1916 / 0.0295, iteration time: 1.5154s
[epoch: 0/1][iteration: 412/782][rank: 3] Loss_D: 0.3946, Loss_G: 3.6927, D(x): 0.8559, D(G(z)): 0.1916 / 0.0295, iteration time: 1.5141s
[epoch: 0/1][iteration: 413/782][rank: 2] Loss_D: 0.2665, Loss_G: 3.6514, D(x): 0.8828, D(G(z)): 0.1206 / 0.0356, iteration time: 1.4889s
[epoch: 0/1][iteration: 413/782][rank: 3] Loss_D: 0.2179, Loss_G: 3.6514, D(x): 0.9222, D(G(z)): 0.1206 / 0.0356, iteration time: 1.4747s
[epoch: 0/1][iteration: 414/782][rank: 2] Loss_D: 0.4554, Loss_G: 4.1700, D(x): 0.7996, D(G(z)): 0.1787 / 0.0192, iteration time: 1.5266s
[epoch: 0/1][iteration: 414/782][rank: 3] Loss_D: 0.3302, Loss_G: 4.1700, D(x): 0.8955, D(G(z)): 0.1787 / 0.0192, iteration time: 1.5439s
[epoch: 0/1][iteration: 415/782][rank: 2] Loss_D: 0.3997, Loss_G: 4.0313, D(x): 0.8147, D(G(z)): 0.1583 / 0.0230, iteration time: 1.5339s
[epoch: 0/1][iteration: 415/782][rank: 3] Loss_D: 0.3186, Loss_G: 4.0313, D(x): 0.8777, D(G(z)): 0.1583 / 0.0230, iteration time: 1.5371s
[epoch: 0/1][iteration: 416/782][rank: 2] Loss_D: 0.4071, Loss_G: 1.8405, D(x): 0.7606, D(G(z)): 0.0931 / 0.1920, iteration time: 1.5451s
[epoch: 0/1][iteration: 416/782][rank: 3] Loss_D: 0.5788, Loss_G: 1.8405, D(x): 0.6509, D(G(z)): 0.0931 / 0.1920, iteration time: 1.5358s
[epoch: 0/1][iteration: 417/782][rank: 2] Loss_D: 2.0565, Loss_G: 10.4209, D(x): 0.9800, D(G(z)): 0.8348 / 0.0001, iteration time: 1.5040s
[epoch: 0/1][iteration: 417/782][rank: 3] Loss_D: 2.0862, Loss_G: 10.4209, D(x): 0.9572, D(G(z)): 0.8348 / 0.0001, iteration time: 1.5122s
[epoch: 0/1][iteration: 418/782][rank: 2] Loss_D: 3.6601, Loss_G: 7.4061, D(x): 0.0620, D(G(z)): 0.0003 / 0.0012, iteration time: 1.4979s
[epoch: 0/1][iteration: 418/782][rank: 3] Loss_D: 4.7617, Loss_G: 7.4061, D(x): 0.0309, D(G(z)): 0.0003 / 0.0012, iteration time: 1.4849s
[epoch: 0/1][iteration: 419/782][rank: 2] Loss_D: 1.3346, Loss_G: 2.6423, D(x): 0.3680, D(G(z)): 0.0026 / 0.1406, iteration time: 1.5335s
[epoch: 0/1][iteration: 419/782][rank: 3] Loss_D: 1.6117, Loss_G: 2.6423, D(x): 0.3707, D(G(z)): 0.0026 / 0.1406, iteration time: 1.5482s
[epoch: 0/1][iteration: 420/782][rank: 3] Loss_D: 0.3327, Loss_G: 1.4965, D(x): 0.9759, D(G(z)): 0.2460 / 0.2498, iteration time: 1.5001s
[epoch: 0/1][iteration: 420/782][rank: 2] Loss_D: 0.3782, Loss_G: 1.4965, D(x): 0.9357, D(G(z)): 0.2460 / 0.2498, iteration time: 1.5258s
[epoch: 0/1][iteration: 421/782][rank: 2] Loss_D: 1.2262, Loss_G: 4.6714, D(x): 0.9894, D(G(z)): 0.6369 / 0.0109, iteration time: 1.5241s
[epoch: 0/1][iteration: 421/782][rank: 3] Loss_D: 1.2567, Loss_G: 4.6714, D(x): 0.9616, D(G(z)): 0.6369 / 0.0109, iteration time: 1.5468s
[epoch: 0/1][iteration: 422/782][rank: 2] Loss_D: 0.2594, Loss_G: 5.1955, D(x): 0.8309, D(G(z)): 0.0542 / 0.0134, iteration time: 1.5378s
[epoch: 0/1][iteration: 422/782][rank: 3] Loss_D: 0.2832, Loss_G: 5.1955, D(x): 0.8093, D(G(z)): 0.0542 / 0.0134, iteration time: 1.5382s
[epoch: 0/1][iteration: 423/782][rank: 2] Loss_D: 0.5914, Loss_G: 3.1744, D(x): 0.6692, D(G(z)): 0.0295 / 0.0630, iteration time: 1.5028s
[epoch: 0/1][iteration: 423/782][rank: 3] Loss_D: 0.3772, Loss_G: 3.1744, D(x): 0.7212, D(G(z)): 0.0295 / 0.0630, iteration time: 1.4999s
[epoch: 0/1][iteration: 424/782][rank: 3] Loss_D: 0.4492, Loss_G: 2.3632, D(x): 0.7892, D(G(z)): 0.1510 / 0.1083, iteration time: 1.4883s
[epoch: 0/1][iteration: 424/782][rank: 2] Loss_D: 0.3052, Loss_G: 2.3632, D(x): 0.8775, D(G(z)): 0.1510 / 0.1083, iteration time: 1.5109s
[epoch: 0/1][iteration: 425/782][rank: 2] Loss_D: 0.6728, Loss_G: 3.8030, D(x): 0.8517, D(G(z)): 0.3497 / 0.0311, iteration time: 1.5290s
[epoch: 0/1][iteration: 425/782][rank: 3] Loss_D: 0.6133, Loss_G: 3.8030, D(x): 0.8913, D(G(z)): 0.3497 / 0.0311, iteration time: 1.5324s
[epoch: 0/1][iteration: 426/782][rank: 3] Loss_D: 0.2127, Loss_G: 4.1874, D(x): 0.9060, D(G(z)): 0.0984 / 0.0257, iteration time: 1.5252s
[epoch: 0/1][iteration: 426/782][rank: 2] Loss_D: 0.4034, Loss_G: 4.1874, D(x): 0.7727, D(G(z)): 0.0984 / 0.0257, iteration time: 1.5300s
[epoch: 0/1][iteration: 427/782][rank: 3] Loss_D: 0.4856, Loss_G: 3.2242, D(x): 0.7780, D(G(z)): 0.1554 / 0.0488, iteration time: 1.5404s
[epoch: 0/1][iteration: 427/782][rank: 2] Loss_D: 0.4184, Loss_G: 3.2242, D(x): 0.8210, D(G(z)): 0.1554 / 0.0488, iteration time: 1.5467s
[epoch: 0/1][iteration: 428/782][rank: 2] Loss_D: 0.6943, Loss_G: 3.5807, D(x): 0.7186, D(G(z)): 0.2208 / 0.0378, iteration time: 1.5069s
[epoch: 0/1][iteration: 428/782][rank: 3] Loss_D: 0.3594, Loss_G: 3.5807, D(x): 0.9245, D(G(z)): 0.2208 / 0.0378, iteration time: 1.5425s
[epoch: 0/1][iteration: 429/782][rank: 2] Loss_D: 0.2973, Loss_G: 2.5486, D(x): 0.8293, D(G(z)): 0.0735 / 0.0917, iteration time: 1.5083s
[epoch: 0/1][iteration: 429/782][rank: 3] Loss_D: 0.5481, Loss_G: 2.5486, D(x): 0.6892, D(G(z)): 0.0735 / 0.0917, iteration time: 1.5008s
[epoch: 0/1][iteration: 430/782][rank: 2] Loss_D: 0.4832, Loss_G: 4.3981, D(x): 0.9222, D(G(z)): 0.3007 / 0.0137, iteration time: 1.5025s
[epoch: 0/1][iteration: 430/782][rank: 3] Loss_D: 0.4463, Loss_G: 4.3981, D(x): 0.9557, D(G(z)): 0.3007 / 0.0137, iteration time: 1.4850s
[epoch: 0/1][iteration: 431/782][rank: 2] Loss_D: 0.4831, Loss_G: 3.4426, D(x): 0.7672, D(G(z)): 0.1524 / 0.0371, iteration time: 1.5277s
[epoch: 0/1][iteration: 431/782][rank: 3] Loss_D: 0.5233, Loss_G: 3.4426, D(x): 0.7281, D(G(z)): 0.1524 / 0.0371, iteration time: 1.5513s
[epoch: 0/1][iteration: 432/782][rank: 2] Loss_D: 0.2248, Loss_G: 3.5244, D(x): 0.9118, D(G(z)): 0.1081 / 0.0476, iteration time: 1.5456s
[epoch: 0/1][iteration: 432/782][rank: 3] Loss_D: 0.3023, Loss_G: 3.5244, D(x): 0.8500, D(G(z)): 0.1081 / 0.0476, iteration time: 1.5453s
[epoch: 0/1][iteration: 433/782][rank: 2] Loss_D: 0.2966, Loss_G: 3.4160, D(x): 0.9110, D(G(z)): 0.1711 / 0.0395, iteration time: 1.5355s
[epoch: 0/1][iteration: 433/782][rank: 3] Loss_D: 0.2433, Loss_G: 3.4160, D(x): 0.9559, D(G(z)): 0.1711 / 0.0395, iteration time: 1.5249s
[epoch: 0/1][iteration: 434/782][rank: 2] Loss_D: 0.4888, Loss_G: 3.1556, D(x): 0.7206, D(G(z)): 0.0758 / 0.0538, iteration time: 1.5348s
[epoch: 0/1][iteration: 434/782][rank: 3] Loss_D: 0.1864, Loss_G: 3.1556, D(x): 0.9218, D(G(z)): 0.0758 / 0.0538, iteration time: 1.5287s
[epoch: 0/1][iteration: 435/782][rank: 2] Loss_D: 0.8917, Loss_G: 6.5780, D(x): 0.9677, D(G(z)): 0.5101 / 0.0022, iteration time: 1.5078s
[epoch: 0/1][iteration: 435/782][rank: 3] Loss_D: 0.8932, Loss_G: 6.5780, D(x): 0.9661, D(G(z)): 0.5101 / 0.0022, iteration time: 1.5220s
[epoch: 0/1][iteration: 436/782][rank: 2] Loss_D: 1.1340, Loss_G: 3.8886, D(x): 0.3917, D(G(z)): 0.0033 / 0.0385, iteration time: 1.5284s
[epoch: 0/1][iteration: 436/782][rank: 3] Loss_D: 1.1844, Loss_G: 3.8886, D(x): 0.3804, D(G(z)): 0.0033 / 0.0385, iteration time: 1.5192s
[epoch: 0/1][iteration: 437/782][rank: 2] Loss_D: 0.3394, Loss_G: 2.7468, D(x): 0.8936, D(G(z)): 0.1661 / 0.0783, iteration time: 1.4799s
[epoch: 0/1][iteration: 437/782][rank: 3] Loss_D: 0.2985, Loss_G: 2.7468, D(x): 0.9097, D(G(z)): 0.1661 / 0.0783, iteration time: 1.4891s
[epoch: 0/1][iteration: 438/782][rank: 2] Loss_D: 0.5262, Loss_G: 5.4650, D(x): 0.9325, D(G(z)): 0.3307 / 0.0062, iteration time: 1.5088s
[epoch: 0/1][iteration: 438/782][rank: 3] Loss_D: 0.5454, Loss_G: 5.4650, D(x): 0.9167, D(G(z)): 0.3307 / 0.0062, iteration time: 1.4991s
[epoch: 0/1][iteration: 439/782][rank: 2] Loss_D: 0.1728, Loss_G: 4.5530, D(x): 0.8656, D(G(z)): 0.0183 / 0.0159, iteration time: 1.5208s
[epoch: 0/1][iteration: 439/782][rank: 3] Loss_D: 0.1824, Loss_G: 4.5530, D(x): 0.8561, D(G(z)): 0.0183 / 0.0159, iteration time: 1.5206s
[epoch: 0/1][iteration: 440/782][rank: 2] Loss_D: 0.1923, Loss_G: 3.4142, D(x): 0.9121, D(G(z)): 0.0688 / 0.0470, iteration time: 1.5505s
[epoch: 0/1][iteration: 440/782][rank: 3] Loss_D: 0.1279, Loss_G: 3.4142, D(x): 0.9483, D(G(z)): 0.0688 / 0.0470, iteration time: 1.5458s
[epoch: 0/1][iteration: 441/782][rank: 2] Loss_D: 0.2902, Loss_G: 4.1318, D(x): 0.9400, D(G(z)): 0.1860 / 0.0206, iteration time: 1.5255s
[epoch: 0/1][iteration: 441/782][rank: 3] Loss_D: 0.3572, Loss_G: 4.1318, D(x): 0.8913, D(G(z)): 0.1860 / 0.0206, iteration time: 1.5341s
[epoch: 0/1][iteration: 442/782][rank: 2] Loss_D: 0.3689, Loss_G: 3.5759, D(x): 0.7893, D(G(z)): 0.0831 / 0.0363, iteration time: 1.5592s
[epoch: 0/1][iteration: 442/782][rank: 3] Loss_D: 0.2273, Loss_G: 3.5759, D(x): 0.8726, D(G(z)): 0.0831 / 0.0363, iteration time: 1.5384s
[epoch: 0/1][iteration: 443/782][rank: 2] Loss_D: 0.3631, Loss_G: 3.9435, D(x): 0.8564, D(G(z)): 0.1701 / 0.0227, iteration time: 1.5214s
[epoch: 0/1][iteration: 443/782][rank: 3] Loss_D: 0.3277, Loss_G: 3.9435, D(x): 0.8830, D(G(z)): 0.1701 / 0.0227, iteration time: 1.5264s
[epoch: 0/1][iteration: 444/782][rank: 2] Loss_D: 0.1618, Loss_G: 4.3544, D(x): 0.9581, D(G(z)): 0.1086 / 0.0161, iteration time: 1.5428s
[epoch: 0/1][iteration: 444/782][rank: 3] Loss_D: 0.3419, Loss_G: 4.3544, D(x): 0.8292, D(G(z)): 0.1086 / 0.0161, iteration time: 1.5236s
[epoch: 0/1][iteration: 445/782][rank: 2] Loss_D: 0.6880, Loss_G: 1.7164, D(x): 0.5649, D(G(z)): 0.0824 / 0.2117, iteration time: 1.5387s
[epoch: 0/1][iteration: 445/782][rank: 3] Loss_D: 0.4385, Loss_G: 1.7164, D(x): 0.7453, D(G(z)): 0.0824 / 0.2117, iteration time: 1.5595s
[epoch: 0/1][iteration: 446/782][rank: 2] Loss_D: 0.6165, Loss_G: 7.4903, D(x): 0.9643, D(G(z)): 0.4196 / 0.0010, iteration time: 1.5370s
[epoch: 0/1][iteration: 446/782][rank: 3] Loss_D: 0.6476, Loss_G: 7.4903, D(x): 0.9370, D(G(z)): 0.4196 / 0.0010, iteration time: 1.5281s
[epoch: 0/1][iteration: 447/782][rank: 2] Loss_D: 0.8793, Loss_G: 3.8096, D(x): 0.4515, D(G(z)): 0.0040 / 0.0296, iteration time: 1.4895s
[epoch: 0/1][iteration: 447/782][rank: 3] Loss_D: 0.8104, Loss_G: 3.8096, D(x): 0.5234, D(G(z)): 0.0040 / 0.0296, iteration time: 1.5008s
[epoch: 0/1][iteration: 448/782][rank: 3] Loss_D: 0.1655, Loss_G: 2.9621, D(x): 0.9684, D(G(z)): 0.1012 / 0.0608, iteration time: 1.4988s
[epoch: 0/1][iteration: 448/782][rank: 2] Loss_D: 0.2084, Loss_G: 2.9621, D(x): 0.9280, D(G(z)): 0.1012 / 0.0608, iteration time: 1.5408s
[epoch: 0/1][iteration: 449/782][rank: 2] Loss_D: 0.4529, Loss_G: 6.3923, D(x): 0.9735, D(G(z)): 0.3264 / 0.0024, iteration time: 1.5271s
[epoch: 0/1][iteration: 449/782][rank: 3] Loss_D: 0.4497, Loss_G: 6.3923, D(x): 0.9762, D(G(z)): 0.3264 / 0.0024, iteration time: 1.5337s
[epoch: 0/1][iteration: 450/782][rank: 2] Loss_D: 0.6852, Loss_G: 3.7584, D(x): 0.6009, D(G(z)): 0.0200 / 0.0337, iteration time: 1.4990s
[epoch: 0/1][iteration: 450/782][rank: 3] Loss_D: 0.4190, Loss_G: 3.7584, D(x): 0.7262, D(G(z)): 0.0200 / 0.0337, iteration time: 1.5046s
[epoch: 0/1][iteration: 451/782][rank: 2] Loss_D: 0.2398, Loss_G: 3.9447, D(x): 0.9435, D(G(z)): 0.1470 / 0.0238, iteration time: 1.5121s
[epoch: 0/1][iteration: 451/782][rank: 3] Loss_D: 0.2261, Loss_G: 3.9447, D(x): 0.9563, D(G(z)): 0.1470 / 0.0238, iteration time: 1.5260s
[epoch: 0/1][iteration: 452/782][rank: 2] Loss_D: 0.2263, Loss_G: 4.7994, D(x): 0.9410, D(G(z)): 0.1449 / 0.0110, iteration time: 1.5520s
[epoch: 0/1][iteration: 452/782][rank: 3] Loss_D: 0.2099, Loss_G: 4.7994, D(x): 0.9553, D(G(z)): 0.1449 / 0.0110, iteration time: 1.5325s
[epoch: 0/1][iteration: 453/782][rank: 2] Loss_D: 0.2674, Loss_G: 3.5645, D(x): 0.8297, D(G(z)): 0.0503 / 0.0369, iteration time: 1.5275s
[epoch: 0/1][iteration: 453/782][rank: 3] Loss_D: 0.1376, Loss_G: 3.5645, D(x): 0.9211, D(G(z)): 0.0503 / 0.0369, iteration time: 1.5218s
[epoch: 0/1][iteration: 454/782][rank: 2] Loss_D: 0.3697, Loss_G: 3.4014, D(x): 0.8081, D(G(z)): 0.1010 / 0.0425, iteration time: 1.4880s
[epoch: 0/1][iteration: 454/782][rank: 3] Loss_D: 0.1638, Loss_G: 3.4014, D(x): 0.9515, D(G(z)): 0.1010 / 0.0425, iteration time: 1.4874s
[epoch: 0/1][iteration: 455/782][rank: 2] Loss_D: 0.4621, Loss_G: 5.5480, D(x): 0.9235, D(G(z)): 0.3076 / 0.0048, iteration time: 1.5104s
[epoch: 0/1][iteration: 455/782][rank: 3] Loss_D: 0.4398, Loss_G: 5.5480, D(x): 0.9432, D(G(z)): 0.3076 / 0.0048, iteration time: 1.5117s
[epoch: 0/1][iteration: 456/782][rank: 2] Loss_D: 0.1024, Loss_G: 3.0505, D(x): 0.9642, D(G(z)): 0.0614 / 0.0643, iteration time: 1.5324s
[epoch: 0/1][iteration: 456/782][rank: 3] Loss_D: 0.7130, Loss_G: 3.0505, D(x): 0.5847, D(G(z)): 0.0614 / 0.0643, iteration time: 1.5294s
[epoch: 0/1][iteration: 457/782][rank: 2] Loss_D: 0.2323, Loss_G: 4.8576, D(x): 0.9777, D(G(z)): 0.1757 / 0.0109, iteration time: 1.5341s
[epoch: 0/1][iteration: 457/782][rank: 3] Loss_D: 0.2720, Loss_G: 4.8576, D(x): 0.9408, D(G(z)): 0.1757 / 0.0109, iteration time: 1.5224s
[epoch: 0/1][iteration: 458/782][rank: 2] Loss_D: 0.1542, Loss_G: 3.9903, D(x): 0.9201, D(G(z)): 0.0643 / 0.0222, iteration time: 1.5247s
